station,date,lat,lng,y
USC00036393,2012-07-19,35.8236,-93.7672,23.274501430283717
USC00036393,2012-07-20,35.8236,-93.7672,19.824671054057134
USC00036393,2012-07-21,35.8236,-93.7672,25.035578335463065
USC00036393,2012-07-22,35.8236,-93.7672,1.8033578066260958
USC00036393,2012-07-23,35.8236,-93.7672,11.204937649471171
USC00036393,2012-07-24,35.8236,-93.7672,1.6936508048183163
USC00036393,2012-07-25,35.8236,-93.7672,5.071720033159723
USC00036393,2012-07-26,35.8236,-93.7672,28.949689812568483
USC00036393,2012-07-27,35.8236,-93.7672,17.909078105972604
USC00036393,2012-07-28,35.8236,-93.7672,21.45047612679856
USC00036393,2012-07-29,35.8236,-93.7672,22.36153990653936
USC00036393,2012-07-30,35.8236,-93.7672,5.2351751802735835
USC00036393,2012-07-31,35.8236,-93.7672,25.933211875523643
USC00036393,2012-08-01,35.8236,-93.7672,1.2882606859359558
USC00036393,2012-08-02,35.8236,-93.7672,21.704301555403188
USC00036393,2012-08-03,35.8236,-93.7672,8.429633919789525
USC00036393,2012-08-04,35.8236,-93.7672,6.2663157394489355
USC00036393,2012-08-05,35.8236,-93.7672,17.34323742153649
USC00036393,2012-08-06,35.8236,-93.7672,11.161839048226113
USC00036393,2012-08-07,35.8236,-93.7672,17.520289531168984
USC00036393,2012-08-08,35.8236,-93.7672,13.784481372161778
USC00036393,2012-08-09,35.8236,-93.7672,3.6488855588118616
USC00036393,2012-08-10,35.8236,-93.7672,11.475968386638847
USC00036393,2012-08-11,35.8236,-93.7672,28.043393333950004
USC00036393,2012-08-12,35.8236,-93.7672,6.334968060506382
USC00036393,2012-08-13,35.8236,-93.7672,19.30735125239315
USC00036393,2012-08-14,35.8236,-93.7672,28.665605866343412
USC00036393,2012-08-15,35.8236,-93.7672,6.357565916412171
USC00036393,2012-08-16,35.8236,-93.7672,21.727734465642488
USC00036393,2012-08-17,35.8236,-93.7672,15.475533409406832
USC00036393,2012-08-18,35.8236,-93.7672,11.116421084455888
USC00036393,2012-08-19,35.8236,-93.7672,22.25281330259578
USC00036393,2012-08-20,35.8236,-93.7672,18.624205769907853
USC00036393,2012-08-21,35.8236,-93.7672,0.5714259716648584
USC00036393,2012-08-22,35.8236,-93.7672,7.62013091759322
USC00036393,2012-08-23,35.8236,-93.7672,3.8675133391157623
USC00036393,2012-08-24,35.8236,-93.7672,21.392111262554437
USC00036393,2012-08-25,35.8236,-93.7672,5.479761641922623
USC00036393,2012-08-26,35.8236,-93.7672,1.1388327081788285
USC00036393,2012-08-27,35.8236,-93.7672,22.80646695868623
USC00036393,2012-08-28,35.8236,-93.7672,3.59083369104924
USC00036393,2012-08-29,35.8236,-93.7672,26.43067915644056
USC00036393,2012-08-30,35.8236,-93.7672,26.62173258624199
USC00036393,2012-08-31,35.8236,-93.7672,9.73177598519244
USC00036393,2012-09-01,35.8236,-93.7672,6.6504192855769055
USC00036393,2012-09-02,35.8236,-93.7672,23.990274756916712
USC00036393,2012-09-03,35.8236,-93.7672,1.3618321026891755
USC00036393,2012-09-04,35.8236,-93.7672,19.673663608577833
USC00036393,2012-09-05,35.8236,-93.7672,24.070249463520955
USC00036393,2012-09-06,35.8236,-93.7672,18.61275626732698
USC00036393,2012-09-07,35.8236,-93.7672,17.188792176686057
USC00036393,2012-09-08,35.8236,-93.7672,29.27446359572132
USC00036393,2012-09-09,35.8236,-93.7672,1.1878277409559101
USC00036393,2012-09-10,35.8236,-93.7672,25.411545801661976
USC00036393,2012-09-11,35.8236,-93.7672,8.93577478322003
USC00036393,2012-09-12,35.8236,-93.7672,19.021496415121668
USC00036393,2012-09-13,35.8236,-93.7672,23.59803638193471
USC00036393,2012-09-14,35.8236,-93.7672,23.748544413983748
USC00036393,2012-09-15,35.8236,-93.7672,7.841472379287495
USC00036393,2012-09-16,35.8236,-93.7672,10.6537735391316
USC00036393,2012-09-17,35.8236,-93.7672,23.930648196658012
USC00036393,2012-09-18,35.8236,-93.7672,24.518871931851596
USC00036393,2012-09-19,35.8236,-93.7672,29.176409253413162
USC00036393,2012-09-20,35.8236,-93.7672,15.111859339465541
USC00036393,2012-09-21,35.8236,-93.7672,28.579395178115934
USC00036393,2012-09-22,35.8236,-93.7672,25.82956410667731
USC00036393,2012-09-23,35.8236,-93.7672,15.941177183580447
USC00036393,2012-09-24,35.8236,-93.7672,7.740235157512756
USC00036393,2012-09-25,35.8236,-93.7672,17.02441947262729
USC00036393,2012-09-26,35.8236,-93.7672,15.580408908965303
USC00036393,2012-09-27,35.8236,-93.7672,11.843370014263137
USC00036393,2012-09-28,35.8236,-93.7672,22.77812665474684
USC00036393,2012-09-29,35.8236,-93.7672,12.103360122912644
USC00036393,2012-09-30,35.8236,-93.7672,4.49339276013459
USC00036393,2012-10-01,35.8236,-93.7672,0.6652097317897487
USC00036393,2012-10-02,35.8236,-93.7672,16.25551171780464
USC00036393,2012-10-03,35.8236,-93.7672,0.3666683201017329
USC00036393,2012-10-04,35.8236,-93.7672,22.992073716499814
USC00036393,2012-10-05,35.8236,-93.7672,23.924894863782495
USC00036393,2012-10-06,35.8236,-93.7672,12.405480093629661
USC00036393,2012-10-07,35.8236,-93.7672,8.031868635231001
USC00036393,2012-10-08,35.8236,-93.7672,12.511901447572265
USC00036393,2012-10-09,35.8236,-93.7672,2.190489292744886
USC00036393,2012-10-10,35.8236,-93.7672,28.82414186171279
USC00036393,2012-10-11,35.8236,-93.7672,12.927579361978584
USC00036393,2012-10-12,35.8236,-93.7672,22.620763547364955
USC00036393,2012-10-13,35.8236,-93.7672,11.58940847553813
USC00036393,2012-10-14,35.8236,-93.7672,5.506935216895882
USC00036393,2012-10-15,35.8236,-93.7672,5.977837723087384
USC00036393,2012-10-16,35.8236,-93.7672,27.67891728036868
USC00036393,2012-10-17,35.8236,-93.7672,5.204238539825519
USC00036393,2012-10-18,35.8236,-93.7672,20.282793838999233
USC00036393,2012-10-19,35.8236,-93.7672,29.963419887800686
USC00036393,2012-10-20,35.8236,-93.7672,9.197140978703903
USC00036393,2012-10-21,35.8236,-93.7672,2.4073334686109558
USC00036393,2012-10-22,35.8236,-93.7672,8.583959513846867
USC00036393,2012-10-23,35.8236,-93.7672,21.323688041635897
USC00036393,2012-10-24,35.8236,-93.7672,20.78264890150364
USC00036393,2012-10-25,35.8236,-93.7672,15.769900268120644
USC00036393,2012-10-26,35.8236,-93.7672,3.379078658158894
USC00036393,2012-10-27,35.8236,-93.7672,16.091085829262553
USC00036393,2012-10-28,35.8236,-93.7672,22.65956648632687
USC00036393,2012-10-29,35.8236,-93.7672,0.5115106821645998
USC00036393,2012-10-30,35.8236,-93.7672,15.271289115144048
USC00036393,2012-10-31,35.8236,-93.7672,3.0053719643549623
USC00036393,2012-11-01,35.8236,-93.7672,29.462008869452703
USC00036393,2012-11-02,35.8236,-93.7672,1.163561848702851
USC00036393,2012-11-03,35.8236,-93.7672,8.594357135912766
USC00036393,2012-11-04,35.8236,-93.7672,11.819972153266312
USC00036393,2012-11-05,35.8236,-93.7672,22.172983233300936
USC00036393,2012-11-06,35.8236,-93.7672,15.601845167097302
USC00036393,2012-11-07,35.8236,-93.7672,24.953234738731
USC00036393,2012-11-08,35.8236,-93.7672,21.67610960290438
USC00036393,2012-11-09,35.8236,-93.7672,25.214526343869874
USC00036393,2012-11-10,35.8236,-93.7672,18.029538921649195
USC00036393,2012-11-11,35.8236,-93.7672,21.119444005239288
USC00036393,2012-11-12,35.8236,-93.7672,25.403989786754043
USC00036393,2012-11-13,35.8236,-93.7672,19.5566513180386
USC00036393,2012-11-14,35.8236,-93.7672,16.97606096792284
USC00036393,2012-11-15,35.8236,-93.7672,19.100310352158715
USC00036393,2012-11-16,35.8236,-93.7672,29.506867630010788
USC00036393,2012-11-17,35.8236,-93.7672,25.241852579778893
USC00036393,2012-11-18,35.8236,-93.7672,19.349928283070348
USC00036393,2012-11-19,35.8236,-93.7672,15.466787734144422
USC00036393,2012-11-20,35.8236,-93.7672,19.110510073680075
USC00036393,2012-11-21,35.8236,-93.7672,15.677048960547745
USC00036393,2012-11-22,35.8236,-93.7672,19.61737851946146
USC00036393,2012-11-23,35.8236,-93.7672,18.855422271190363
USC00036393,2012-11-24,35.8236,-93.7672,18.426864222775077
USC00036393,2012-11-25,35.8236,-93.7672,7.977356324175373
USC00036393,2012-11-26,35.8236,-93.7672,12.850048863363966
USC00036393,2012-11-27,35.8236,-93.7672,15.72672753948969
USC00036393,2012-11-28,35.8236,-93.7672,3.8503602848886684
USC00036393,2012-11-29,35.8236,-93.7672,2.5855520334776183
USC00036393,2012-11-30,35.8236,-93.7672,23.113248256874723
USC00036393,2012-12-01,35.8236,-93.7672,16.43636534770521
USC00036393,2012-12-02,35.8236,-93.7672,14.279602696477461
USC00036393,2012-12-03,35.8236,-93.7672,25.307784183338164
USC00036393,2012-12-04,35.8236,-93.7672,6.3798730338794964
USC00036393,2012-12-05,35.8236,-93.7672,22.329738439566
USC00036393,2012-12-06,35.8236,-93.7672,12.691388787051658
USC00036393,2012-12-07,35.8236,-93.7672,27.859100488838525
USC00036393,2012-12-08,35.8236,-93.7672,7.390766554852933
USC00036393,2012-12-09,35.8236,-93.7672,25.172542205861706
USC00036393,2012-12-10,35.8236,-93.7672,10.440280544465857
USC00036393,2012-12-11,35.8236,-93.7672,28.157609254160853
USC00036393,2012-12-12,35.8236,-93.7672,12.556935065307943
USC00036393,2012-12-13,35.8236,-93.7672,24.341003803430755
USC00036393,2012-12-14,35.8236,-93.7672,10.876949185087263
USC00036393,2012-12-15,35.8236,-93.7672,28.794178977201536
USC00036393,2012-12-16,35.8236,-93.7672,21.15870836543347
USC00036393,2012-12-17,35.8236,-93.7672,9.510727689205252
USC00036393,2012-12-18,35.8236,-93.7672,10.251015142279773
USC00036393,2012-12-19,35.8236,-93.7672,5.236848997271891
USC00036393,2012-12-20,35.8236,-93.7672,13.036997671085052
USC00036393,2012-12-21,35.8236,-93.7672,23.3086350275879
USC00036393,2012-12-22,35.8236,-93.7672,22.617849525785935
USC00036393,2012-12-23,35.8236,-93.7672,20.61662309301542
USC00036393,2012-12-24,35.8236,-93.7672,7.9840926720382335
USC00036393,2012-12-25,35.8236,-93.7672,3.5647022177263543
USC00036393,2012-12-26,35.8236,-93.7672,16.10836501452002
USC00036393,2012-12-27,35.8236,-93.7672,23.254829669743124
USC00036393,2012-12-28,35.8236,-93.7672,22.80494556207679
USC00036393,2012-12-29,35.8236,-93.7672,10.441559208233809
USC00036393,2012-12-30,35.8236,-93.7672,22.888118943302647
USC00036393,2012-12-31,35.8236,-93.7672,29.135810178685844
USC00337120,2012-01-01,38.78722,-83.79722,16.657481839548463
USC00337120,2012-01-02,38.78722,-83.79722,11.028130845498454
USC00337120,2012-01-03,38.78722,-83.79722,6.460322505956665
USC00337120,2012-01-04,38.78722,-83.79722,4.702446278635155
USC00337120,2012-01-05,38.78722,-83.79722,14.84828321727738
USC00337120,2012-01-06,38.78722,-83.79722,7.434179663338954
USC00337120,2012-01-07,38.78722,-83.79722,28.61001443494568
USC00337120,2012-01-08,38.78722,-83.79722,4.522037940148448
USC00337120,2012-01-09,38.78722,-83.79722,0.9834085341213072
USC00337120,2012-01-10,38.78722,-83.79722,11.294275507938394
USC00337120,2012-01-11,38.78722,-83.79722,11.89352889363935
USC00337120,2012-01-12,38.78722,-83.79722,16.580742221060166
USC00337120,2012-01-13,38.78722,-83.79722,15.581583438037136
USC00337120,2012-01-14,38.78722,-83.79722,18.032387075574327
USC00337120,2012-01-15,38.78722,-83.79722,27.585556033102755
USC00337120,2012-01-16,38.78722,-83.79722,4.03854921186689
USC00337120,2012-01-17,38.78722,-83.79722,7.998430666692087
USC00337120,2012-01-18,38.78722,-83.79722,25.26901061695332
USC00337120,2012-01-19,38.78722,-83.79722,16.997111738953087
USC00337120,2012-01-20,38.78722,-83.79722,5.65231732702074
USC00337120,2012-01-21,38.78722,-83.79722,21.541263315535694
USC00337120,2012-01-22,38.78722,-83.79722,16.17816879244662
USC00337120,2012-01-23,38.78722,-83.79722,7.475751802594584
USC00337120,2012-01-24,38.78722,-83.79722,5.06333657003164
USC00337120,2012-01-25,38.78722,-83.79722,29.453848980994817
USC00337120,2012-01-26,38.78722,-83.79722,22.78079590702408
USC00337120,2012-01-27,38.78722,-83.79722,11.663759710474837
USC00337120,2012-01-28,38.78722,-83.79722,23.586257430915328
USC00337120,2012-01-29,38.78722,-83.79722,22.35585312344732
USC00337120,2012-01-30,38.78722,-83.79722,23.51569505186639
USC00337120,2012-01-31,38.78722,-83.79722,6.9780586988864926
USC00337120,2012-02-01,38.78722,-83.79722,12.10583908485509
USC00337120,2012-02-02,38.78722,-83.79722,6.690159729291083
USC00337120,2012-02-03,38.78722,-83.79722,23.406176580650424
USC00337120,2012-02-04,38.78722,-83.79722,9.611269310096667
USC00337120,2012-02-05,38.78722,-83.79722,8.521876700086143
USC00337120,2012-02-06,38.78722,-83.79722,0.2060459731839337
USC00337120,2012-02-07,38.78722,-83.79722,24.607790918772668
USC00337120,2012-02-08,38.78722,-83.79722,21.06003344341517
USC00337120,2012-02-09,38.78722,-83.79722,10.277626445838198
USC00337120,2012-02-10,38.78722,-83.79722,24.917587047486567
USC00337120,2012-02-11,38.78722,-83.79722,4.832171307963965
USC00337120,2012-02-12,38.78722,-83.79722,0.24199473157895723
USC00337120,2012-02-13,38.78722,-83.79722,17.992951741272474
USC00337120,2012-02-14,38.78722,-83.79722,4.0013510286028575
USC00337120,2012-02-15,38.78722,-83.79722,8.794325401172099
USC00337120,2012-02-16,38.78722,-83.79722,10.226619719476798
USC00337120,2012-02-17,38.78722,-83.79722,4.582929278137242
USC00337120,2012-02-18,38.78722,-83.79722,28.352099176626368
USC00337120,2012-02-19,38.78722,-83.79722,10.63730594942377
USC00337120,2012-02-20,38.78722,-83.79722,19.13403545207981
USC00337120,2012-02-21,38.78722,-83.79722,16.096147515810504
USC00337120,2012-02-22,38.78722,-83.79722,16.748914545462036
USC00337120,2012-02-23,38.78722,-83.79722,4.138129542861155
USC00337120,2012-02-24,38.78722,-83.79722,24.629339206189307
USC00337120,2012-02-25,38.78722,-83.79722,19.241889419457678
USC00337120,2012-02-26,38.78722,-83.79722,7.052832996646786
USC00337120,2012-02-27,38.78722,-83.79722,2.9058585869474554
USC00337120,2012-02-28,38.78722,-83.79722,6.633152724830085
USC00337120,2012-02-29,38.78722,-83.79722,0.478423273178874
USC00337120,2012-03-01,38.78722,-83.79722,2.7612416278284746
USC00337120,2012-03-02,38.78722,-83.79722,5.020193630627142
USC00337120,2012-03-03,38.78722,-83.79722,12.364807976753214
USC00337120,2012-03-04,38.78722,-83.79722,15.56061096952
USC00337120,2012-03-05,38.78722,-83.79722,17.763554235735693
USC00337120,2012-03-06,38.78722,-83.79722,3.513437785437461
USC00337120,2012-03-07,38.78722,-83.79722,14.545152328826429
USC00337120,2012-03-08,38.78722,-83.79722,26.667608999581795
USC00337120,2012-03-09,38.78722,-83.79722,7.899301437912181
